"Age","Gender","Country","Video_Gender","parent","Education","PID","SES","Edu_asp","income_annual","occupation","Trait","Conformity_pref","Trait_why","Why"
18,"Female","US","1","0",1,"N281",5,6,"1","Other (please specify)","Grades",0,"Behave_reason","Null"
18,"Female","US","1","0",1,"N281",5,6,"1","Other (please specify)","Grades",0,"Grades_reason","Null"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Smart",1,"Smart_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Smart",1,"Behave_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Smart",1,"Grades_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Behave",1,"Smart_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Behave",1,"Behave_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Behave",1,"Grades_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Grades",1,"Smart_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Grades",1,"Behave_reason","Normative"
70,"Female","US","2","1",4,"N282",9,6,"3","Other (please specify)","Grades",1,"Grades_reason","Normative"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Smart",1,"Smart_reason","Cognitive"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Smart",1,"Behave_reason","Behavioral"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Smart",1,"Grades_reason","Cognitive"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Behave",1,"Smart_reason","Cognitive"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Behave",1,"Behave_reason","Behavioral"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Behave",1,"Grades_reason","Cognitive"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Grades",1,"Smart_reason","Cognitive"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Grades",1,"Behave_reason","Behavioral"
70,"Female","US","1","0",1,"N283",3,3,"1","Retired","Grades",1,"Grades_reason","Cognitive"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Smart",1,"Smart_reason","Irrelevant"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Smart",1,"Behave_reason","Behavioral"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Smart",1,"Grades_reason","Irrelevant"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Behave",1,"Smart_reason","Irrelevant"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Behave",1,"Behave_reason","Behavioral"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Behave",1,"Grades_reason","Irrelevant"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Grades",0,"Smart_reason","Irrelevant"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Grades",0,"Behave_reason","Behavioral"
46,"Female","US","1","1",1,"N284",1,2,"1","Unemployed","Grades",0,"Grades_reason","Irrelevant"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Smart",1,"Smart_reason","Behavioral"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Smart",1,"Behave_reason","Null"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Smart",1,"Grades_reason","Normative"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Behave",1,"Smart_reason","Behavioral"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Behave",1,"Behave_reason","Null"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Behave",1,"Grades_reason","Normative"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Grades",1,"Smart_reason","Behavioral"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Grades",1,"Behave_reason","Null"
24,"Female","US","2","0",3,"N285",5,2,"$23,000  - $42,999","Unemployed","Grades",1,"Grades_reason","Normative"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Smart",0,"Smart_reason","Null"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Smart",0,"Behave_reason","Irrelevant"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Smart",0,"Grades_reason","Behavioral"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Behave",1,"Smart_reason","Null"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Behave",1,"Behave_reason","Irrelevant"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Behave",1,"Grades_reason","Behavioral"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Grades",1,"Smart_reason","Null"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Grades",1,"Behave_reason","Irrelevant"
51,"Female","US","1","1",3,"N286",7,5,"3","Sales and office","Grades",1,"Grades_reason","Behavioral"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Smart",1,"Smart_reason","Cognitive"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Smart",1,"Behave_reason","Normative"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Smart",1,"Grades_reason","Normative"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Behave",1,"Smart_reason","Cognitive"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Behave",1,"Behave_reason","Normative"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Behave",1,"Grades_reason","Normative"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Grades",1,"Smart_reason","Cognitive"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Grades",1,"Behave_reason","Normative"
69,"Female","US","2","1",1,"N287",7,2,"1","Retired","Grades",1,"Grades_reason","Normative"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Smart",0,"Smart_reason","Normative"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Smart",0,"Behave_reason","Irrelevant"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Behave",0,"Smart_reason","Normative"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Behave",0,"Behave_reason","Irrelevant"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Behave",0,"Grades_reason","Cognitive"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Grades",0,"Smart_reason","Normative"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Grades",0,"Behave_reason","Irrelevant"
50,"Female","US","1","0",1,"N288",4,4,"$23,000  - $42,999","Management, professional, and related","Grades",0,"Grades_reason","Cognitive"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Smart",1,"Smart_reason","Cognitive"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Smart",1,"Behave_reason","Normative"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Smart",1,"Grades_reason","Cognitive"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Behave",1,"Smart_reason","Cognitive"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Behave",1,"Behave_reason","Normative"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Behave",1,"Grades_reason","Cognitive"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Grades",1,"Smart_reason","Cognitive"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Grades",1,"Behave_reason","Normative"
51,"Female","US","1","0",1,"N289",6,3,"4","Sales and office","Grades",1,"Grades_reason","Cognitive"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Smart",1,"Smart_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Smart",1,"Behave_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Smart",1,"Grades_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Behave",1,"Smart_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Behave",1,"Behave_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Behave",1,"Grades_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Grades",1,"Smart_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Grades",1,"Behave_reason","Normative"
53,"Male","NZ","1","1",3,"N29",7,5,"4","Service","Grades",1,"Grades_reason","Normative"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Smart",1,"Smart_reason","Null"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Smart",1,"Behave_reason","Null"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Smart",1,"Grades_reason","Normative"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Behave",1,"Smart_reason","Null"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Behave",1,"Behave_reason","Null"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Behave",1,"Grades_reason","Normative"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Grades",1,"Smart_reason","Null"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Grades",1,"Behave_reason","Null"
24,"Female","US","1","0",2,"N290",3,2,"1","Unemployed","Grades",1,"Grades_reason","Normative"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Smart",1,"Smart_reason","Behavioral"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Smart",1,"Behave_reason","Normative"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Smart",1,"Grades_reason","Behavioral"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Behave",1,"Smart_reason","Behavioral"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Behave",1,"Behave_reason","Normative"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Behave",1,"Grades_reason","Behavioral"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Grades",0,"Smart_reason","Behavioral"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Grades",0,"Behave_reason","Normative"
66,"Female","US","2","1",1,"N291",5,3,"$23,000  - $42,999","Retired","Grades",0,"Grades_reason","Behavioral"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Smart",1,"Smart_reason","Null"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Smart",1,"Behave_reason","Normative"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Smart",1,"Grades_reason","Cognitive"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Behave",1,"Smart_reason","Null"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Behave",1,"Behave_reason","Normative"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Behave",1,"Grades_reason","Cognitive"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Grades",1,"Smart_reason","Null"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Grades",1,"Behave_reason","Normative"
58,"Female","US","2","0",3,"N292",5,2,"$23,000  - $42,999","Service","Grades",1,"Grades_reason","Cognitive"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Smart",0,"Smart_reason","Behavioral"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Smart",0,"Behave_reason","Personality"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Smart",0,"Grades_reason","Normative"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Behave",0,"Smart_reason","Behavioral"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Behave",0,"Behave_reason","Personality"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Behave",0,"Grades_reason","Normative"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Grades",0,"Smart_reason","Behavioral"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Grades",0,"Behave_reason","Personality"
66,"Female","US","1","1",2,"N293",10,3,"1","Retired","Grades",0,"Grades_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Smart",1,"Smart_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Smart",1,"Behave_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Smart",1,"Grades_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Behave",1,"Smart_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Behave",1,"Behave_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Behave",1,"Grades_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Grades",1,"Smart_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Grades",1,"Behave_reason","Normative"
70,"Female","US","1","1",3,"N294",8,5,"3","Retired","Grades",1,"Grades_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Smart",1,"Smart_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Smart",1,"Behave_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Smart",1,"Grades_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Behave",1,"Smart_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Behave",1,"Behave_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Behave",1,"Grades_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Grades",1,"Smart_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Grades",1,"Behave_reason","Normative"
56,"Female","US","2","1",1,"N295",5,6,"$23,000  - $42,999","Other (please specify)","Grades",1,"Grades_reason","Normative"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Smart",1,"Smart_reason","Cognitive"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Smart",1,"Behave_reason","Normative"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Smart",1,"Grades_reason","Normative"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Behave",1,"Smart_reason","Cognitive"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Behave",1,"Behave_reason","Normative"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Behave",1,"Grades_reason","Normative"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Grades",1,"Smart_reason","Cognitive"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Grades",1,"Behave_reason","Normative"
19,"Female","US","2","0",1,"N296",10,2,"3","Service","Grades",1,"Grades_reason","Normative"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Smart",1,"Smart_reason","Behavioral"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Smart",1,"Behave_reason","Normative"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Smart",1,"Grades_reason","Null"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Behave",1,"Smart_reason","Behavioral"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Behave",1,"Behave_reason","Normative"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Behave",1,"Grades_reason","Null"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Grades",0,"Smart_reason","Behavioral"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Grades",0,"Behave_reason","Normative"
64,"Female","US","1","1",1,"N297",3,2,"$23,000  - $42,999","Retired","Grades",0,"Grades_reason","Null"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Smart",1,"Smart_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Smart",1,"Behave_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Smart",1,"Grades_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Behave",1,"Smart_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Behave",1,"Behave_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Behave",1,"Grades_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Grades",1,"Smart_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Grades",1,"Behave_reason","Normative"
22,"Female","US","2","0",3,"N298",3,3,"1","Student","Grades",1,"Grades_reason","Normative"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Smart",1,"Smart_reason","Cognitive"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Smart",1,"Behave_reason","Behavioral"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Smart",1,"Grades_reason","Normative"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Behave",1,"Smart_reason","Cognitive"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Behave",1,"Behave_reason","Behavioral"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Behave",1,"Grades_reason","Normative"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Grades",1,"Smart_reason","Cognitive"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Grades",1,"Behave_reason","Behavioral"
68,"Female","US","1","1",3,"N299",7,5,"$23,000  - $42,999","Retired","Grades",1,"Grades_reason","Normative"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Smart",0,"Smart_reason","Behavioral"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Smart",0,"Behave_reason","Personality"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Smart",0,"Grades_reason","Personality"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Behave",0,"Smart_reason","Behavioral"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Behave",0,"Behave_reason","Personality"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Behave",0,"Grades_reason","Personality"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Grades",0,"Smart_reason","Behavioral"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Grades",0,"Behave_reason","Personality"
27,"Female","NZ","1","0",3,"N3",5,3,"4","Sales and office","Grades",0,"Grades_reason","Personality"
